id,sentence
q2_3_4_page_373-0023,"Củ tam thất: Bản thảo chép là sơn tất, là kim bất hoán, cây này mỗi cành tả ba lá, hữu bốn lá, nên gọi là tam thất."
q2_3_4_page_373-0024,"Lá có công dụng chữa được chỗ đao thương chảy máu và các chứng thổ huyết, tiện huyết."
q2_3_4_page_373-0025,"Cổ chỉ: chữ Hán là kim ty thảo, dây xơ bền, có công dụng chữa máu cam và huyết băng."
q2_3_4_page_373-0026,"Tương truyền phương thuốc chữa huyết băng: lấy kim ty thảo hợp với mã tiên thảo sắc uống, rất công hiệu."
q2_3_4_page_374-0001,Củ địa liên: chữ Hán là sơn tam mai.
q2_3_4_page_374-0002,"Bản thảo gọi là sơn lạt, có công dụng chữa chứng lãnh thống và hoắc loạn."
q2_3_4_page_375-0001,Cao lương khương: tục gọi cổ riêng ấm.
q2_3_4_page_375-0002,"Bản thảo gọi là man khương, có công dụng chữa chứng vị hàn, phong thấp và đau cổ tay."
q2_3_4_page_375-0003,"Loại dịch chua rằng, trong bài ""Cửu ca"" có câu: ""Hái cổ đỗ nhã ở phương châu""."
q2_3_4_page_375-0004,"Bản thảo chép rằng đỗ nhã, nay thỉnh thoảng có ở Sở Trung, người ta gọi là lương khương, củ có vị cay."
q2_3_4_page_375-0005,"Lại có thuyết nói cây lớn là cao lương khương, cây nhỏ là đỗ nhã."
q2_3_4_page_375-0006,Quả đã: chữ Hán là ích trí tử.
q2_3_4_page_375-0007,"Bản thảo nói, hột như ngọn bút, dài 7, 8 phân, tháng 2 nổ hoa, màu như hoa sen, kết quả tháng 5, tháng 6 thì chín, vị cay, trộn lẫn trong ngũ vị, mùi thơm ngát; cũng có thể muối phơi khô và làm bánh."
q2_3_4_page_375-0008,Trương Tân ở Giao Châu từng làm bánh ích trí dâng lên Nguy Vũ Đế.
q2_3_4_page_375-0009,"Có công dụng điều hòa tam tiêu, ích tỉnh bổ tì."
q2_3_4_page_375-0010,Lá lốt: chữ Hán là tất bạt.
q2_3_4_page_375-0011,Bản thảo gọi là tất bạt.
q2_3_4_page_375-0012,Có công dụng chữa chứng lãnh ly.
q2_3_4_page_375-0013,Trầu không: chữ Hán là phù lưu.
q2_3_4_page_375-0014,"Bản thảo gọi là cụ tương, là thổ tất bạt."
q2_3_4_page_375-0015,"Công dụng có thể giải khí lam chướng, dịch khí, trừ ác khí trong bụng."
q2_3_4_page_375-0016,"Ngạn ngữ nói: ""Quả cau lá trầu có thể khuây sầu""."
q2_3_4_page_375-0017,"Bị bỏng nước sôi hoặc lửa, nhai nhỏ lá trầu đắp vào chỗ bị bỏng sẽ có công hiệu."
q2_3_4_page_375-0018,"Rau muối: chữ Hán là cam tùng hương, lá giống lá cây thủy tùng, vị mặn, miền gần biển đều có."
q2_3_4_page_376-0001,"Bản thảo gọi là khổ di chỉ, lá nhỏ, dây bò dài, mọc thành cụm, lá có thể trộn lẫn với các chất hương khác để nấu nước tắm khiến thân thể thơm tho."
q2_3_4_page_376-0002,"Nam sử chép rằng, hàm thảo lá giống lá cây da cao, mùi thơm, người nước Nữ Nhân ăn hàm thảo như cầm thú, có lẽ là cây này."
q2_3_4_page_376-0003,Nghệ khương hoàng: cũng gọi là củ ngại.
q2_3_4_page_376-0004,Bản thảo gọi là bảo đỉnh hương.
q2_3_4_page_376-0005,"Công dụng có thể tiêu tích, vỡ nhọt và thông ứ huyết."
q2_3_4_page_376-0006,Củ nghệ: chữ Hán là uất kim.
q2_3_4_page_376-0007,Bản thảo gọi là mã truật.
q2_3_4_page_376-0008,"Có thể chữa vết đao thương, khai thông uất kết, làm cho kinh lạc lưu thông, sinh da thịt và hành huyết."
q2_3_4_page_376-0009,Năm Minh Mệnh thứ 17 khắc hình tượng Củ nghệ xanh: chữ Hán là nga truật.
q2_3_4_page_376-0010,Bản thảo gọi là thạch mã truật.
q2_3_4_page_376-0011,Có công dụng phá chưng kết và tiêu thực.
q2_3_4_page_376-0012,Củ gấu: chữ Hán là hương phụ.
q2_3_4_page_376-0013,"Bản thảo chép là tước đầu hương, là phù tu, là sa thảo."
q2_3_4_page_376-0014,"Kinh Thi nói ""Nam sơn hữu đài"", tức là thứ này: Có thể khai thông uất kết, tục truyền củ hoá thành con rế."
q2_3_4_page_376-0015,Cd tranh: chữ Hán là bạch mao.
q2_3_4_page_376-0016,"Bản thảo chép gốc gọi là nhự căn, lại có tên là địa cân."
q2_3_4_page_376-0017,"Sách Chu dịch nói: ""Bạt mao liên nhự"" (nhổ cỏ liền cả rễ) tức là thứ cỏ nay."
q2_3_4_page_376-0018,"Lại có tên nữa là di, là cỏ tranh mới sinh."
q2_3_4_page_376-0019,Lá cỏ tranh có thể lợp nhà và dùng làm bao mao trong khi tế tự.
q2_3_4_page_376-0020,Rễ cỏ tranh có công dụng chữa tiện huyết và tiêu thủy thăng.
q2_3_4_page_376-0021,"Kinh Thi nói ""Bạch mao bao chi"" (bọc bằng cỏ bạch mao), tức là cỏ này."
q2_3_4_page_376-0022,"Gia hựu đồ kinh nói: mùa xuân cỏ tranh mọc khắp đất như kim, tục gọi là mao châm, cũng có thể ăn được."
q2_3_4_page_376-0023,"Lại có một loại gọi là gian mao, chỉ mọc ở trên núi giống cỏ tranh mà dài."
q2_3_4_page_376_377-0001,"Hàng năm cứ đến mùa thu thì nầy dot nở hoa thành từng gié như hoa lau, quả đen nhọn, dài độ một phân, thường bám vào quần áo và đâm vào người, rễ ngắn và cứng như rễ tre nhỏ, không có đốt mà vị hơi ngọt, có thể dùng làm vị thuốc nhưng công dụng không bằng bạch mao."
q2_3_4_page_377-0001,"Lại có loại hoàng mao, gié như gié gian mao có thể dùng bện thừng chão; lại có loại hương mao vị thơm có thể dùng lọc rượu."
q2_3_4_page_377-0002,"Cứu hoang bản thảo nói: hái cỏ tranh non bóc lấy ruột nén để ăn, với trẻ con ăn rất bổ; rễ cỏ cũng có thể ăn được, vị ngọt, ăn lâu có lợi, ăn rễ này có thể nhịn cơm."
q2_3_4_page_377-0003,"Cỏ sd: chữ Hán là mao hương, Bản thảo gọi là ổn thi la, cũng gọi hương ma."
q2_3_4_page_377-0004,Có công dụng giải tà khử uế.
q2_3_4_page_377-0005,"Hương phủ chép ring, dùng mao hương nấu nước tắm, làm cho thân thể thơm; sắc nước uống chữa được chứng đau bụng lạnh."
q2_3_4_page_377-0006,"Vân hương: mọc thành khóm, lá giống lá uyển đậu, tục gọi là thất lý hương, người xưa dùng bỏ vào sách để để trừ nhậy sách, gọi là hương thảo, lại gọi là cửu lý hương."
q2_3_4_page_377-0007,"Y học tập thành nói cửu lý hương trị ung thư dạ dày, giã ra ngâm rượu mà uống."
q2_3_4_page_377-0008,"Tương truyền, rễ và lá sao thơm chữa bệnh ho."
q2_3_4_page_377-0009,"Quản phương phả nói: cửu lý hương có tên nữa là chỉ giáp hoa, cây và hoa rưỡm rà giống cây tử vi, hoa nở rất dày, lá nhỏ mà sắc đỏ, mùi hương ngào ngạt; để trong tóc càng lâu càng thơm, giã lá để nhuộm móng tay rất đỏ."
q2_3_4_page_377-0010,Cổ hương bài: chữ Hán là bài thảo hương.
q2_3_4_page_377-0011,"An nam chí chép: cây lá tròn, dày, có lông, rễ có thể hợp với các mùi hương khác mà trừ mùi hồi thổi."
q2_3_4_page_377-0012,"Hoắc hương, Bản thảo gọi là đầu lâu bà hương."
q2_3_4_page_377-0013,"Có công dụng khai vị khí và chỉ hoắc loạn; lá phơi khô, nấu nước gội đầu rất thơm."
q2_3_4_page_377-0014,Thảo đậu khấu: tục gọi cây mày cháy.
q2_3_4_page_377-0015,"Bản thảo chép là đậu khấu, là lậu khấu, là thảo quả, thân cao vài ba trượng, quả sinh ở ngọn cây."
q2_3_4_page_377-0016,"Có công dụng kiện tỳ, tiêu thực, và trị khí lam chứng."
q2_3_4_page_377-0017,Sa nhân: cũng gọi là súc sa mật.
q2_3_4_page_377-0018,"Bản thảo chép rằng cây và đọt giống cây riềng ấm, cao 3, 4 thước, hoa nổ ở dưới gốc, quả vỏ vàng đỏ, hột rất cay và thơm, có công dụng tiêu thực và chữa hoắc loạn."
q2_3_4_page_377_378-0001,"Năm Minh Mệnh thứ 17 khắc hình tượng vào Thuần đỉnh, vào sách để để trừ nhậy sách, gọi là hương thảo, lại gọi là cửu lý hương."
q2_3_4_page_378-0001,"Y học tập thành nói cửu lý hương trị ung thư dạ dày, giã ra ngâm rượu mà uống."
q2_3_4_page_378-0002,"Tương truyền, rễ và lá sao thơm chữa bệnh ho."
q2_3_4_page_378-0003,"Quản phương phả nói: cửu lý hương có tên nữa là chỉ giáp hoa, cây và hoa rưỡm rà giống cây tử vi, hoa nở rất dày, lá nhỏ mà sắc đỏ, mùi hương ngào ngạt; để trong tóc càng lâu càng thơm, giã lá để nhuộm móng tay rất đỏ."
q2_3_4_page_378-0004,Cổ hương bài: chữ Hán là bài thảo hương.
q2_3_4_page_378-0005,"An nam chí chép: cây lá tròn, dày, có lông, rễ có thể hợp với các mùi hương khác mà trừ mùi hồi thổi."
q2_3_4_page_378-0006,"Hoắc hương, Bản thảo gọi là đầu lâu bà hương."
q2_3_4_page_378-0007,"Có công dụng khai vị khí và chỉ hoắc loạn; lá phơi khô, nấu nước gội đầu rất thơm."
q2_3_4_page_378-0008,Thảo đậu khấu: tục gọi cây mày cháy.
q2_3_4_page_378-0009,"Bản thảo chép là đậu khấu, là lậu khấu, là thảo quả, thân cao vài ba trượng, quả sinh ở ngọn cây."
q2_3_4_page_378-0010,"Có công dụng kiện tỳ, tiêu thực, và trị khí lam chứng."
q2_3_4_page_378-0011,Sa nhân: cũng gọi là súc sa mật.
q2_3_4_page_378-0012,"Bản thảo chép rằng cây và đọt giống cây riềng ấm, cao 3, 4 thước, hoa nổ ở dưới gốc, quả vỏ vàng đỏ, hột rất cay và thơm, có công dụng tiêu thực và chữa hoắc loạn."
q2_3_4_page_378-0013,Năm Minh Mệnh thứ 17 khắc hình tượng vào Thuần đỉnh.
q2_3_4_page_379-0001,Hương nhu: có hai loại tía và trắng.
q2_3_4_page_379-0002,"Bản thảo gọi là hương nhu, là hương nhung."
q2_3_4_page_379-0003,"Có công dụng tiêu phiên, giải thử."
q2_3_4_page_379-0004,Năm Minh Mệnh thứ 17 khắc hình tượng vào Thuần đỉnh.
q2_3_4_page_379-0005,Rau má: chữ Hán là tích tuyết thảo.
q2_3_4_page_379-0006,"Bản thảo gọi là xa tiền thảo, là địa tiền thảo, rễ và lá đều cay và thơm, có thể dùng ăn sống, năm mất mùa hái ăn đỡ đói."
q2_3_4_page_379-0007,"Có công dụng chữa đơn độc, đau mất và trẻ con ho."
q2_3_4_page_379-0008,"Tương truyền giã lá và rễ mà ngâm đồng thiếc cho thành mềm, là do các vật chế phục lẫn nhau."
q2_3_4_page_379-0009,Cổ mười tưới: chữ Hán là trạch lam.
q2_3_4_page_379-0010,"Bản thảo gọi là thủy hương, là đô lương hương, là hài nhi cúc."
q2_3_4_page_379-0011,"Có công dụng tiêu nhọt và thũng, chữa lao gây, lá để trong sách trừ nhậy, lại dùng nước gội đầu rất thơm."
q2_3_4_page_379-0012,"Các thứ cây kể trên, các tỉnh đều có."
q2_3_4_page_379-0013,Ngải: tục gọi là ngãi cứu.
q2_3_4_page_379-0014,"Bản thảo gọi là thủy đài, là ngãi cao."
q2_3_4_page_379-0015,"Sứ Khoáng Chiêm gọi là bệnh thảo có công dụng cứu trừ bách bệnh, chỉ thống an thai."
q2_3_4_page_379-0016,"Ngày 5 tháng 5, hái cây ngãi bện thành hình con hổ treo ở trước cửa, có thể trừ khí độc; lá ngãi luộc chín có thể trộn với gạo nếp làm bánh."
q2_3_4_page_379-0017,"Cẩu kỷ: Bản thảo gọi là thiên tinh, là địa tiết."
q2_3_4_page_379-0018,Có công dụng tráng dương ích tuỷ và sáng mắt.
q2_3_4_page_379-0019,"Sách Mao thi có câu: ""Ngôn thái kỳ kỷ"" tức là thứ cây này, lá non có thể dùng nếu canh."
q2_3_4_page_379-0020,"Ngạn ngữ nói: ""Xa nhà ngàn dặm, chớ ăn cẩu kỷ"", ý nói cẩu kỷ làm tráng dương."
q2_3_4_page_379-0021,"Lý Thì Trân nói: cẩu kỷ trồng ở đất cát phương Bắc thì thuộc loài mộc, ở đất rắn phương Nam thì thuộc loài thảo."
q2_3_4_page_379-0022,"Cứu hoang bản thảo nói: người nông thôn gọi cẩu kỷ là điềm thái, có thể nếu chín để ăn; màu thu hái quả, gọi là cẩu kỷ tử, mùa đông hái củ gọi là địa cốt."
q2_3_4_page_379-0023,"Thanh cao: Bản thảo gọi là thảo cao, là hướng cao."
q2_3_4_page_379-0024,"Kinh Thi nói: ao ao lộc minh, thực đã chi cao (đàn hươu kêu gào, ăn cỏ cao ngoài nội) tức là cỏ này."
q2_3_4_page_379-0025,Có công dụng chữa được đao thương.
q2_3_4_page_379-0026,Lá như lá nhân trần mà mặt trái không trắng.
q2_3_4_page_379-0027,"Cứu hoang bản thảo nói tức là nhân trần cao, là lầm."
q2_3_4_page_379-0028,"Mùa xuân hái lá nấu ăn, hằng năm cứ ngày 2 tháng 2 người ta hái lá trộn với gạo gói bánh tức là rau này."
q2_3_4_page_379-0029,Cổ ích mẫu: chữ Hán là sung uất.
q2_3_4_page_379-0030,"Kinh Thi nói: ""Trung cốc hữu thôi"" (trong hang có cổ thôi), tức là cây này."
q2_3_4_page_379-0031,Đàn bà sau khi để dùng rất tốt.
q2_3_4_page_379-0032,"Cứu hoang bản thảo gọi là uất xú thảo, hái đọt và lá luộc chín, rửa sạch, trộn với dầu muối để ăn."
q2_3_4_page_380-0001,"Nhân trần cao: cỏ này trải qua mùa đông không chết, nhân đọt cũ lại mọc cây mới, nên gọi tên thế."
q2_3_4_page_380-0002,"Mặt trái lá sắc trắng, phần nhiều mọc ở đồng ruộng, có công dụng trừ bệnh thấp nhiệt và chữa nhức đầu."
q2_3_4_page_381-0001,Quả cúc áo: chữ Hán là kim phi thảo.
q2_3_4_page_381-0002,"Bán thảo gọi là kim tiền hoa, là trích kim hoa, hoa như hoa cúc kim tiền, mọc ở cạnh bờ nước thì hoa nhỏ, cánh hoa đơn, có công dụng tiêu đàm, khai vị và chỉ ẩu nghịch (mda)."
q2_3_4_page_381-0003,"Cứu hoang bản thảo nói: hái lá luộc chín, rửa hết vị đắng, trộn với dầu muối để ăn."
q2_3_4_page_381-0004,Cỏ đuôi mương: chữ Hán là thành tương tử.
q2_3_4_page_381-0005,"Bdn thảo gọi là thảo cao, là dã kê quan tử, là thảo quyết minh."
q2_3_4_page_381-0006,"Có công dụng chữa thanh manh, tê thấp và lở loét."
q2_3_4_page_381-0007,Cứu hoang bản thảo nói: hái đọt và lá luộc chín rửa sạch vị đắng rồi trộn dầu muối để ăn.
q2_3_4_page_381-0008,Rễ gai: chữ Hán là trữ ma căn.
q2_3_4_page_381-0009,"Thân cây cao 7, 8 thước, lá như lá cây dó, mặt phải sắc xanh mặt trái sắc trắng, có lông ngắn."
q2_3_4_page_381-0010,"Vỏ có thể ngâm dập lấy sợi để đan lưới hoặc bện day, lá có thể ngầm giã làm bánh rất ngon, có thể chữa chứng ung thư phát bối, lấy rễ lá giã nhỏ đắp vào, ngày đêm thay đổi cho tiêu hết độc."
q2_3_4_page_381-0011,"Cứu hoang bản thảo nói: đầo củ rửa và cạo bỏ vỏ, rồi luộc nhừ ăn Ld bà ả: chữ Hán là hy thiêm, cũng gọi là lá cứt lợn."
q2_3_4_page_381-0012,Bản thảo gọi là hy tiên.
q2_3_4_page_381-0013,"Có công dụng chữa chứng phong thấp, cây mọc ở núi công dụng tốt hơn."
q2_3_4_page_381-0014,Ciứu hoang bản thảo nói: hái dot và lá non luộc chín rửa bỏ vị đắng rồi trộn dầu muối để ăn.
q2_3_4_page_382-0001,"Cổ thấp bút: chữ Hán là mộc tặc, có công dụng đánh màng mắt, chữa được bệnh đổi xán (thiên truy) và thoát giang (lòi tỹ); lại đánh gỗ cho nhấn bóng, ví như giặc của gỗ, nên gọi là mộc tặc."
q2_3_4_page_382-0002,"Cải quy: chữ Hán là nam dương quy, lá như lá rau cải mà hơi dày, có thể dùng làm rau sống, củ có thể chữa huyết chứng."
q2_3_4_page_382-0003,"Bản thảo gọi là can quy, là văn vô, đầu tròn, nhiều đuôi, sắc tía, vị thơm, béo mập và nhấn, dùng làm thuốc rất tốt."
q2_3_4_page_382-0004,"Nam dương quy thì củ và đuôi to cứng tức, Bản thảo gọi là sàm đầu buy, chỉ dùng vào thuốc phát tán thôi."
q2_3_4_page_382-0005,"Nam trà: tục gọi chè Huế, sản ở hai huyện Hương Trà, Phú Lộc là tốt nhất."
q2_3_4_page_382-0006,"Bản thảo gọi là cao lồ, cũng giống cây vàng (chè đắng)."
q2_3_4_page_382-0007,"Hái lấy lá, giã nhỏ phơi âm can rồi nấu uống tức là chè nam vây."
q2_3_4_page_382-0008,"Kính xét lời chú bài thơ ""Vịnh Nam tra"" của Minh Mệnh thánh chế nói, xét cây này tuy cũng gọi là trà, nhưng cánh lá hơi khác, cách uống lại khác hẳn."
q2_3_4_page_382-0009,"Nhưng cái tính thanh lương, có thể sáng mất thứ lòng, trừ phiên giải khát thì cũng như trà."
q2_3_4_page_382-0010,"Khi làm thì không rang mà khi uống thì lại hòa thêm nước lạnh, cho nên đương mùa hạ nóng nực, uống một bát thì toát mổ hôi mà thần khí sảng khoái, cơ thể mát mẻ."
q2_3_4_page_382-0011,"Duy tính nó không khỏi là trệ, thực không hợp với người vị hàn."
q2_3_4_page_383-0001,"Dương trà: tục gọi là cà phê sản từ Tây Dương, cây cao 6, 7 thước, lá như lá hoàng bì mà không nhấn lắm, hạt to bằng đầu ngón tay, màu đỏ, bỏ vỏ và màng mỏng lấy nhân phối khô, sao vàng, nghiên nhỏ, nấu nước uống."
q2_3_4_page_383-0002,Cây muống: chữ Hán là quyết minh (theo Cương mục) cũng gọi muống muông.
q2_3_4_page_383-0003,"Bản thảo gọi là thê cao thảo, là mã đề thảo, đồng nội chỗ nào cũng có; có công dụng thanh can minh mục và chữa đau đầu."
q2_3_4_page_383-0004,"Địa phủ tử: tục gọi cành chổi rành, Bản thảo gọi là địa quỳ, là lạc trữu, hạt của nó tục gọi là hao hao."
q2_3_4_page_383-0005,"Có công dụng làm sáng mất, chữa chứng âm nuy và chứng xán khí."
q2_3_4_page_383-0006,"Lại có một loại là hoàng lô miêu, tục gọi cành chổi đót, và một loại là thiết trữu miêu, tục gọi cành chổi ràng, đều có thể dùng làm chổi."
q2_3_4_page_383-0007,"Dình lịch: tục gọi cây đây, cũng gọi là cây tây."
q2_3_4_page_383-0008,"Bản thảo chép là đinh lịch, là đan cao."
q2_3_4_page_383-0009,"Thiên Nguyệt lệnh sách Lễ ký nói rằng tháng mạnh xuân, cổ mi chết, tức là cây nảy."
q2_3_4_page_383-0010,"Công dụng có thể phá tích, trục tà, lợi tiểu tiện."
q2_3_4_page_383-0011,"Cây chàm: chữ Hán là lam, Bản thảo gọi là liễu lam, là mã lam, đọt và lá có thể dùng để nhuộm xanh."
q2_3_4_page_383-0012,"Kinh thi nói ""Chung triêu thái lam"" (suốt ngày hái chàm) tức là cây này."
q2_3_4_page_383-0013,Công dụng có thể sát trùng.
q2_3_4_page_383-0014,"Cứu hoang bản thảo nói: hái lá cây chàm lớn, nấu chín, ngâm nước rửa hết vị đắng, trộn dầu muối để ăn."
q2_3_4_page_383-0015,"Cổ điều: chữ Hán là hồng lam hoa, cũng gọi rau rum, Bản thảo gọi là hồng hoa, là hoàng lam."
q2_3_4_page_383-0016,"Người ta thường trồng ở vườn, có thể dùng để nhuộm màu đỏ; có công dụng trực ứ huyết và thông kinh."
q2_3_4_page_383-0017,"Cứu hoang bản thảo nói: hái lá non nấu chín, trộn dầu muối để ăn, hột dùng để ép dầu."
q2_3_4_page_383-0018,Tật lê: tục gọi cây ma vương.
q2_3_4_page_383-0019,"Bản thảo gọi là chỉ hành, là khuất nhân."
q2_3_4_page_383-0020,"Sư Khoáng Chiêm chép là hạn thảo, dây bò lan ra đất, hạt có ba cái gai nhọn."
q2_3_4_page_383-0021,"Kinh thi nói: ""Tường hữu từ"" (bờ tường có cây từ), tức là cây này."
q2_3_4_page_383-0022,"Có công dụng làm sáng mất, chữa tích khối và bệnh cổ họng."
q2_3_4_page_383-0023,"Cứu hoang bản thảo nói lấy hạt sao hơi vàng, giã bỏ gai, nghiên thành bột để làm bánh nướng, hoặc đồ lên ăn cũng được."
q2_3_4_page_383-0024,"Rau răm: chữ Hán là hương lục, Bản thảo gọi là gia lục, vị cay, có thể ăn sống và nấu canh."
q2_3_4_page_383-0025,Có công dụng trừ độc cá mú.
q2_3_4_page_384-0001,"Rau ngổ nước: chữ Hán là thành lục, lan bên bờ nước, hái đọt ở lá luộc ăn, vị thơm và ngon."
q2_3_4_page_384-0002,"Lại có một loài sinh ở trên cạn, tục gọi rau ngổ đất, có thể dùng ăn sống, vị rất cây và thơm."
q2_3_4_page_384-0003,"Thực vật tiệp lục nói có một tên nữa là khổ mãi, người tạng hàn không nên ăn."
q2_3_4_page_385-0001,"Rau nghế răm: chữ Hán là mã lục, phần nhiều mọc ở cạnh bờ có nước."
q2_3_4_page_385-0002,Bản thảo gọi là trạch lục.
q2_3_4_page_385-0003,Có công dụng sát trùng.
q2_3_4_page_385-0004,"Sách Cách trí kính nguyên chép rằng: dân cư ở sông Trăn sông Vĩ không biết đánh cá, họ chỉ giã cây trạch lục nấu lẫn đại mạch rồi vãi xuống chầm sâu, cá ăn phải liền chết nổi lên mặt nước, họ bèn vớt lấy để ít lâu cá sống lại, gọi là tuý ngư thảo."
q2_3_4_page_385-0005,"Rau dừa: chữ Hán là thủy lục, bò lan ở dưới nước, lá sắc tía."
q2_3_4_page_385-0006,Có công dụng chữa bệnh ly.
q2_3_4_page_385-0007,"Rau nghế hoang: chữ Hán là hồng thảo, mọc ở bờ nước, cây cao hơn trượng."
q2_3_4_page_385-0008,"Bản thảo gọi là cựu hộc, lá như lá cây mã lục (nghể răm) mà to hơn, tức là cây thủy hồng."
q2_3_4_page_385-0009,"Kinh Thi: chép: ""Thấp hữu du long"" (đất trũng có cây du long) tức là cây này."
q2_3_4_page_385-0010,"Cứu hoang bản thảo gọi là bạch thủy hồng, hái đọt và lá non luộc chín, rửa sạch, trộn dầu muối để ăn, hoặc xôi chín cũng được."
q2_3_4_page_385-0011,Cổ tóc tiền: chữ Hán là mạch môn đông.
q2_3_4_page_385-0012,"Bản thảo gọi là ô cửu, là giai tiền thảo."
q2_3_4_page_385-0013,Có công dụng giải nhiệt thanh tâm và chữa ho.
q2_3_4_page_385-0014,"Cứu hoang bản thảo nói: lấy củ ngâm nước cho hết mùi hôi rồi rửa sạch, xôi chín bỏ lõi để ăn."
q2_3_4_page_385-0015,Cổ tổ rộng: chữ Hán là cốt toái bổ.
q2_3_4_page_385-0016,Bản thảo gọi là thạch mao khương.
q2_3_4_page_385-0017,"Sống gửi trên cây khác, củ giống củ gừng mà nhỏ dài."
q2_3_4_page_385-0018,Có công dụng khoẻ gân cốt và chữa đau lựng.
q2_3_4_page_386-0001,"Các loại cây trên, các tỉnh đều có."
q2_3_4_page_386-0002,"Cổ mã tiền: Bản thảo gọi là long nha thảo, là phượng cảnh thảo, thân vuông, lá tựa lá ích mẫu, đối nhau, bông như bông xa tiền, có công dụng sát trùng, chỉ huyết băng, và chữa âm thũng của đàn ông."
q2_3_4_page_386-0003,"Rau dệu: chữ Hán là đạm trúc diệp, Bản thảo gọi là toái cốt tử, đồng nội chỗ nào cũng có, quanh năm người ta hái để nuôi lợn, năm mất mùa, hái đọt và lá luộc ăn, cũng có thể cứu đói."
q2_3_4_page_386-0004,"Cổ chân vịt: chữ Hán là áp chích thảo, đồng nội chỗ nào cũng có, cây nhỏ yếu, lá có ba khía, nấu chín ăn, mất mùa cũng có thể cứu đói."
q2_3_4_page_386-0005,"Rau trai: chữ Hán là trúc diệp thái, khi non ăn được."
q2_3_4_page_386-0006,"Cứu hoang bản thảo gọi là trúc tiết thái, hái đọt và lá nấu chín, trộn dầu muối để ăn."
q2_3_4_page_386-0007,"Rau ớt ngu: chữ Hán là nam bối mẫu, thân cây đỏ, cao 3, 4 tấc, lá nhỏ mà xanh, ăn sống được, hột bằng đầu ngón tay út mà tròn, giống hột bán hạ, quả sinh từng chùm ở dưới gốc, sắc vàng và trắng, dùng nước tro luộc chín có thể ăn được."
q2_3_4_page_386-0008,"Bản thảo chép là manh, là cần mẫu, là khổ qua, là không thảo, hột của nó như hình tụ họp các con ốc (bối), nên gọi là bối mẫu."
q2_3_4_page_386-0009,"Sách Mao thi nói: ""Ngôn thai kỳ manh"" tức là rau này."
q2_3_4_page_387-0001,"Cỏ phượng vĩ: Bản thảo gọi là kim tình thảo, là kim xuyến thảo, là thất tỉnh thảo."
q2_3_4_page_387-0002,"Hay mọc trên đá ở chỗ bóng râm sạch sẽ, hoặc chỗ ít bóng nắng trong bụi tre, hoặc dưới bóng cây lớn, hoặc chỗ râm dưới thềm nhà ngói cổ, gốc như gốc tre mà nhỏ, lá non có thể luộc ăn được."
q2_3_4_page_387-0003,"Cỏ bạch chỉ: Bản thảo gọi là phương hương, là trạch phương, là phù ly, đồng nội chỗ nào cũng có."
q2_3_4_page_387-0004,"Cành gốc cách đất 5 tấc, lá to bằng ba đầu ngón tay hoa trắng hơi vàng, rễ có thể chữa chứng đầu phong và mắt đỏ."
q2_3_4_page_387-0005,"Rau cúc: thân cao 4, 5 tic, lá sắc trắng, có lông nhỏ."
q2_3_4_page_387-0006,"Phần nhiều mọc ở đồng nội và bãi tha ma, đầu mùa xuân nẩy mầm, người ta hái trộn với gạo nếp làm bánh rất ngon (tục gọi là bánh khúc)."
q2_3_4_page_387-0007,Cỏ mực: chữ Hán là hạn liên thảo theo Cương mục).
q2_3_4_page_387-0008,"Bản thảo gọi là lễ trường, là mặc đầu thảo."
q2_3_4_page_387-0009,Có công dụng chữa mụn lỡ trên đầu.
q2_3_4_page_387-0010,"Cây ké: chữ Hán là thương nhĩ, Bdn thảo gọi là tỷ nhĩ, là thi, là địa quỳ, là thử niêm tử, là thường tư thái, là dương phụ me."
q2_3_4_page_387-0011,"Kinh Thi nói: ""Thái thái quyển nhĩ"" (hái rau quyển nhĩ), tức là cây này."
q2_3_4_page_387-0012,Có công dụng chữa các chứng phong.
q2_3_4_page_387-0013,"Hoa lá, củ và quả đều có thể ăn, là thuốc trường sinh."
q2_3_4_page_387-0014,"Quả có gai nhỏ, tục gọi là đạo nhân đầu."
q2_3_4_page_387-0015,"Cứu hoang bản thảo nói: hái dot và lá non luộc chin, thay nước ngâm cho hết vị đắng, rửa sạch rồi trộn dầu muối để ăn."
q2_3_4_page_387-0016,"Hạt hơi vàng, giã bỏ vỏ, nghiền thành bột làm bánh nướng hoặc đồ chín để ăn."
q2_3_4_page_388-0001,"Tầm gửi cây dâu: chữ Hán là tang ký sinh, có công dụng chữa chứng phong thấp và đau lưng."
q2_3_4_page_388-0002,Lại có các loại dao ký sinh (tầm gửi cây dâu) cũng có Chua me đất: chữ Hán là toan tương thảo.
q2_3_4_page_388-0003,"Bản thảo gọi là đăng lung, lá có chất chua, dùng Lá hổ nhì: Bản thảo gọi là thạch hà, cây bò leo, lá như hình tai hùm, người ta thường trồng ở non bộ."
q2_3_4_page_388-0004,"Mùa hè nở hoa, nhỏ, sắc dé nhạt, hoa có công dụng chữa chứng ù tai, giã hoa lấy nước nhỏ vào tai."
q2_3_4_page_388-0005,"Nếu bị lở ở giang môn thì phơi hoa ở chỗ rợp cho khô, rồi đốt để xông."
